,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,main_deflector_parameters_center_x,main_deflector_parameters_center_y,main_deflector_parameters_dec_0,main_deflector_parameters_e1,main_deflector_parameters_e2,main_deflector_parameters_gamma,main_deflector_parameters_gamma1,main_deflector_parameters_gamma2,main_deflector_parameters_ra_0,main_deflector_parameters_theta_E,main_deflector_parameters_z_lens,source_parameters_R_sersic,source_parameters_center_x,source_parameters_center_y,source_parameters_e1,source_parameters_e2,source_parameters_mag_app,source_parameters_n_sersic,source_parameters_output_ab_zeropoint,source_parameters_z_source,lens_light_parameters_R_sersic,lens_light_parameters_center_x,lens_light_parameters_center_y,lens_light_parameters_e1,lens_light_parameters_e2,lens_light_parameters_mag_app,lens_light_parameters_n_sersic,lens_light_parameters_output_ab_zeropoint,lens_light_parameters_z_source,point_source_parameters_compute_time_delays,point_source_parameters_mag_app,point_source_parameters_output_ab_zeropoint,point_source_parameters_x_point_source,point_source_parameters_y_point_source,point_source_parameters_z_point_source,lens_equation_solver_parameters_min_distance,lens_equation_solver_parameters_num_iter_max,lens_equation_solver_parameters_precision_limit,lens_equation_solver_parameters_search_window,lens_equation_solver_parameters_x_center,lens_equation_solver_parameters_y_center,cosmology_parameters_cosmology_name,psf_parameters_point_source_supersampling_factor,psf_parameters_psf_type,detector_parameters_background_noise,detector_parameters_ccd_gain,detector_parameters_exposure_time,detector_parameters_magnitude_zero_point,detector_parameters_num_exposures,detector_parameters_pixel_scale,detector_parameters_read_noise,detector_parameters_sky_brightness,drizzle_parameters_output_pixel_scale,drizzle_parameters_psf_supersample_factor,drizzle_parameters_supersample_pixel_scale,drizzle_parameters_wcs_distortion,point_source_parameters_num_images,point_source_parameters_lens_ps_offset,point_source_parameters_x_image_0,point_source_parameters_y_image_0,point_source_parameters_magnification_0,point_source_parameters_mag_pert_0,point_source_parameters_x_image_1,point_source_parameters_y_image_1,point_source_parameters_magnification_1,point_source_parameters_mag_pert_1,point_source_parameters_x_image_2,point_source_parameters_y_image_2,point_source_parameters_magnification_2,point_source_parameters_mag_pert_2,point_source_parameters_x_image_3,point_source_parameters_y_image_3,point_source_parameters_magnification_3,point_source_parameters_mag_pert_3,seed,sigma_v_4MOST_kmpersec,catalog_idx,fpd01,fpd02,fpd03,Ddt_Mpc,td01,td02,td03,sigma_v_MUSE_bin0_kmpersec,sigma_v_MUSE_bin1_kmpersec,sigma_v_MUSE_bin2_kmpersec,sigma_v_NIRSPEC_bin0_kmpersec,sigma_v_NIRSPEC_bin1_kmpersec,sigma_v_NIRSPEC_bin2_kmpersec,sigma_v_NIRSPEC_bin3_kmpersec,sigma_v_NIRSPEC_bin4_kmpersec,sigma_v_NIRSPEC_bin5_kmpersec,sigma_v_NIRSPEC_bin6_kmpersec,sigma_v_NIRSPEC_bin7_kmpersec,sigma_v_NIRSPEC_bin8_kmpersec,sigma_v_NIRSPEC_bin9_kmpersec,lambda_int,beta_ani
150,150,150,150,-0.00697428150669,-0.0200981907501074,0.0,-0.1099311985660058,-0.0270822280410656,1.9354602559582736,-0.047436982349583,-0.0226594606716872,0.0,0.5157694263532322,0.422,0.4731263937844554,-0.2937001,-0.1330033,-0.006671823,-0.025388828,23.359941,4.000761466813675,25.1152,2.7868466,0.52742034,-0.00697428150669,-0.0200981907501074,-0.1039814388543237,-0.0256164680802609,20.4856319,4.000533345874147,25.1152,0.422,0,21.17,25.1152,-0.2937001,-0.1330033,2.74,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.3081546019214848,-0.7709826111419666,-0.3050523351200889,1.547054772021866,0.5658394920003438,0.1570165198419456,0.0560052711182055,-1.0431022447316198,1.3307882920166478,,,,,,,,,"(1671518848, 221)",134.87508509594937,221,-0.31047829302890495,,,2213.9379954482856,-20.16340092204341,,,135.42722499407046,128.28786203076783,124.4997577704999,138.56653485893173,132.0276237765135,130.74452984627573,126.09316733848388,121.6012838964528,122.2141149720463,126.1453663695139,129.1601473753552,128.68361257693687,125.55012537202668,1.0475014796175852,-0.079746018322135
151,151,151,151,-0.0437918807215496,0.0949695198306609,0.0,0.0277225926995407,-0.0817515561553437,2.2074691647214526,0.0658606895547475,-0.0032939549531334,0.0,0.7140879593551881,0.856,0.5788350466639783,0.05387278,0.02871348,0.091509715,0.058208033,23.142654,4.000206382296476,25.1152,2.2396421,0.76387626,-0.0437918807215496,0.0949695198306609,0.0266280473487555,-0.0785238354771559,21.4469109,4.001137116258421,25.1152,0.856,0,21.79,25.1152,0.05387278,0.02871348,2.27,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.1180180018806348,0.7706686664871653,-0.1060886189460639,4.419069601591292,0.9344810568284188,-0.4437814065792526,0.5488193167480442,-1.5156308114121757,0.6065072657805608,,,,,,,,,"(1671518848, 222)",233.0045273006337,222,-0.1814181094353957,,,6298.737256028083,-31.22810655136019,,,238.61013112686896,198.5192041435984,170.49654442860327,261.89222752888503,218.83071673515815,197.9649902858472,190.5190392049973,181.4386849476382,170.84924940137086,163.5495835001169,160.24315663673073,160.20502089056936,161.73782414504652,0.9758859787854252,-0.0885304497637665
152,152,152,152,-0.0039518089687544,-0.0170304530043723,0.0,-0.1221024831341481,0.2024643263079117,2.0219146002204864,0.0360972879532895,-0.0137407305376897,0.0,1.418099380959997,0.616,1.0246773174401052,-0.3642671,-0.9330977,0.018256597,0.00018209418,24.454504,4.000222400945338,25.1152,2.912589,1.2383159,-0.0039518089687544,-0.0170304530043723,-0.1026899809230019,0.1702754708379333,20.0105438,3.999122489086144,25.1152,0.616,0,22.51,25.1152,-0.3642671,-0.9330977,2.86,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.9843811812347286,-0.5914925945578082,-2.12073525528781,2.8852828411644347,0.5459128201783658,0.1328770454029088,0.289746279855258,-0.1469169591603011,0.7466939021692673,,,,,,,,,"(1671518848, 223)",255.5702710092341,223,-2.470716297980387,,,3522.535279997379,-239.0008550859793,,,259.47663337270376,237.70251171705223,225.57674589333791,274.1709578117747,251.76320807390368,241.05589806263424,231.4503859654928,228.5739948101198,228.07934047027717,225.06620853308956,219.3015517063498,213.0413459794272,208.1350645199214,0.9806381358781446,-0.022945246570374
153,153,153,153,0.0310191680895381,-0.0600839865917638,0.0,0.0707730576061094,0.097422699281076,1.938340498313652,-0.0341842549206676,-0.0440965457800632,0.0,0.7193235046685242,0.552,0.2924984250944445,0.2181062,-0.1669243,-0.11763777,-0.32335097,24.045267,4.000990898947733,25.1152,1.9805089,0.4237589,0.0310191680895381,-0.0600839865917638,0.0788126158151731,0.1084895584538624,20.5213795,3.999824374627978,25.1152,0.552,0,22.99,25.1152,0.2181062,-0.1669243,1.99,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.2154446798559582,0.7248766654043763,-0.8020259200543236,3.51209455560025,1.26225037820442,-0.440521497311854,0.0101327280535539,-2.8861561363441024,1.4360982045602655,,,,,,,,,"(1671518848, 224)",167.66587373190384,224,-0.35045584470752367,,,3422.1159010042566,-31.95985291077808,,,168.4956392831069,154.69472614762324,145.8753425842736,175.19855749567404,161.0733372417993,154.27305458266798,149.33870939921383,147.70290037569723,147.17222414177436,145.11593658572357,141.32306551951797,137.25111519476192,134.12266009831336,0.9516216316402992,0.2340437763743372
154,154,154,154,0.0418631402880719,-0.0056215625448586,0.0,0.0005074923645977,0.0771675993596951,2.148435965075605,-0.084552772357959,0.0309382728970243,0.0,0.9311854722850116,1.01,0.4922365960961729,-0.07889061,-0.8050725,-0.019757638,-0.11196106,23.415575,3.999853570577592,25.1152,1.9630915,1.6894598,0.0418631402880719,-0.0056215625448586,0.0006462096972241,0.0982604951254145,21.2404137,4.00177172996311,25.1152,1.01,0,21.59,25.1152,-0.07889061,-0.8050725,2.03,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.8085191832025623,-0.187104285154349,-1.799825001544882,1.134235176230743,0.6856354751745609,0.1077446040861327,0.2952345626725294,-0.2959458778810019,1.0878678754859046,,,,,,,,,"(1671518848, 226)",297.00918536056594,226,-1.6521049538958599,,,9488.207439924314,-404.38925886680516,,,304.92164363394204,263.7750733842608,239.40819725660273,334.22580611142814,289.99815228102216,270.4619866283732,257.3762697228862,245.65709198973923,239.0435303079602,236.20231505340027,234.04436828054216,230.49487958274392,225.466098033349,0.9212242513949944,-0.0211070240579549
155,155,155,155,-0.0552433645800684,-0.077314872091951,0.0,0.1703286891202106,0.0324246084506959,2.127038349572159,-0.0172015159912248,0.0118980978700183,0.0,1.4176764242573543,0.508,0.3516430638477058,-0.321664,-0.2117208,-0.059788536,-0.001966412,26.033186,3.999617302825681,25.1152,2.7566428,1.3023463,-0.0552433645800684,-0.077314872091951,0.1519828582696166,0.0289322057021878,19.5743637,3.999229528108685,25.1152,0.508,0,23.15,25.1152,-0.321664,-0.2117208,2.74,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.2984039350182631,-0.9489565809656928,-1.5027866137254136,2.8048801754158528,0.759933712458324,1.0013640296907906,0.1796904169196335,-1.6648535568761336,1.150302895849301,,,,,,,,,"(1671518848, 227)",296.21810498167304,227,-0.9142120024562925,,,2788.388657834144,-80.28217553832646,,,304.0089714977123,259.97633240290077,235.7314369010135,334.1617769805077,286.4692848352336,265.44075508237586,249.30024407443008,241.63175173504467,238.26589291088797,233.71327553694448,226.49801656257645,218.4550308792693,211.6722350857571,1.1246217067844742,0.1616514045640475
156,156,156,156,-0.0452113823742801,0.0436781151609472,0.0,-0.1222779422979277,0.0536547313263704,2.0823627074529405,0.0202299705398084,0.0248778879823223,0.0,1.8400047805011712,0.222,1.5730019637640444,-0.3700266,-0.5803469,0.005834029,0.009929603,21.57345,4.000482654780671,25.1152,1.4566311,1.212459,-0.0452113823742801,0.0436781151609472,-0.1348852729683203,0.0591867424736833,17.2476082,4.001324472530201,25.1152,0.222,0,22.11,25.1152,-0.3700266,-0.5803469,1.42,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.7034999254782222,-1.7550036770556228,-1.7709171302242652,1.2191016639211911,0.3420876937987988,0.348669365596839,1.108622617050912,-0.8360240960893318,0.8592395385606808,,,,,,,,,"(1671518848, 229)",291.9723640737748,229,-2.5965589357461556,,,1141.9765479490059,-89.98816933847189,,,297.96997830162064,266.4011301749641,248.42164712413395,319.21126923706817,286.20159152875465,270.45394849823066,257.81428711612483,253.40497878764037,251.59103017358296,246.99413006419843,239.67952021050212,232.1711517145036,226.38437857807068,1.0837212829397418,-0.0907598988001345
157,157,157,157,0.1035102537234994,0.0802447266353511,0.0,0.0242427065302933,-0.2841600178796982,2.16473805989188,0.0177315451993979,0.0551551880338614,0.0,1.02346044846918,0.51,0.4693601097467167,-0.5224295,0.3993109,-0.029664602,-0.0067873695,22.394018,3.999341649953354,25.1152,1.3191986,0.7903485,0.1035102537234994,0.0802447266353511,0.0265640461752842,-0.3113695175368927,19.687809,4.001439264953406,25.1152,0.51,0,19.79,25.1152,-0.5224295,0.3993109,1.38,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.7025694259480663,-1.4617023656133696,0.2639639415170844,2.911833894724146,1.2607220816805875,0.4196934739069625,-0.1364535568937812,-0.3018531328920328,1.423659103007846,,,,,,,,,"(1671518848, 230)",271.18938550348713,230,-1.361378395258539,,,3685.2840640242416,-145.17122656147964,,,276.79396166860545,236.59648640288415,207.49473724284715,300.59820385671645,257.9167360359964,236.03152747437412,228.7749210829859,220.16710460660872,208.54513312059112,199.83713189178624,195.4829143416938,195.07393808495303,197.0584248322028,1.033280606137969,-0.1292885311533159
158,158,158,158,0.0379503937371838,0.0284693127672832,0.0,0.0791071608037494,0.1733990443242159,2.030296737058028,0.0477416603266692,0.0653319028996235,0.0,0.8854194640258825,0.378,0.90392219341664,0.6878849,0.3439488,0.011378246,0.11039949,24.32394,4.000559110839413,25.1152,2.7672167,0.7758569,0.0379503937371838,0.0284693127672832,0.0735245835584919,0.1611623068486385,19.5340939,3.999106085573521,25.1152,0.378,0,21.83,25.1152,0.6878849,0.3439488,2.83,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.7224556521307787,1.562827610405938,0.7087992625805185,2.3120669491113968,0.990631932301313,-0.098995935548509,-0.0433977989186438,-0.083177479492306,0.5613519370437923,,,,,,,,,"(1671518848, 233)",177.4621181460818,233,-1.308857029848675,,,1942.6516217892545,-64.60350444348906,,,180.2651839932873,161.1806595142087,145.84880442828407,191.453942919348,171.62132254232446,160.94129940839733,158.40723719999914,153.03882128968905,145.8283620802063,141.25580211885946,140.04627692016302,141.52227706979775,144.1030504650272,0.90731167112106,0.1407242033601175
159,159,159,159,0.0350025639820671,0.0647218247472096,0.0,0.1275078996839734,-0.4014161191186064,2.187265260612344,-0.1018873037052765,-0.0028622718107729,0.0,1.1281779669512588,0.494,0.880622124821893,-0.2120512,-0.4580265,0.09719497,0.15768303,22.854586,4.0006168897136485,25.1152,2.017539,0.7067751,0.0350025639820671,0.0647218247472096,0.1170643117673859,-0.3685379637922235,19.7094498,4.001178683301935,25.1152,0.494,0,21.45,25.1152,-0.2120512,-0.4580265,2.02,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.5781880086301695,-0.6335206746681658,-1.5754461574259195,1.3428622399264754,0.9285675606627936,0.0878769452937813,0.8203927080004512,-6.220536469889889,0.7630356328101231,,,,,,,,,"(1671518848, 235)",243.71308142940975,235,-1.4253125175182784,,,2915.9737058430874,-102.47703157510878,,,249.0499794801404,209.60916419120977,181.39331242420704,271.0611546877279,229.2344130019109,209.56814072922737,202.16312126171633,191.1498435917459,180.44380422023423,174.46432764490393,173.124548863023,174.7291853744703,176.5069043453426,0.8804818121163145,-0.1327085992721342
160,160,160,160,0.0233899347100175,0.0710856206664037,0.0,-0.1259661181533029,0.0560253623916812,2.209754194758057,0.0248947244828468,-0.0120886797493831,0.0,1.234289585040191,0.168,0.5784255237524548,-0.2890189,-0.3484851,0.015526136,-0.004161994,22.970287,4.001189645313081,25.1152,1.3237779,1.1821166,0.0233899347100175,0.0710856206664037,-0.1488069924053225,0.0661841914170771,17.1458054,3.9986987876686806,25.1152,0.168,0,20.99,25.1152,-0.2890189,-0.3484851,1.28,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.5231050273562627,-1.2644082494295337,-0.9563200473181054,2.4530055741240764,0.8043810473457511,0.3949209488383828,0.7561748815095956,-0.7376530269973888,0.968180853129178,,,,,,,,,"(1671518848, 237)",233.29608191427056,237,-1.285065268946076,,,835.0415402718744,-26.144752101306423,,,240.2360101105013,198.2006986368164,174.57497823383574,268.45880200520816,222.2453147322784,201.43184137576807,187.65448320974025,181.6398331382528,177.5373773149174,171.67038453084464,164.53844279251572,157.94817258246135,153.0840411225652,0.8700391926812135,0.089912051566181
161,161,161,161,-0.0339496046908128,-0.0662908636887091,0.0,0.0927948485126475,0.1902980950620114,1.9330452539460168,0.0117397265568509,0.0278781149131351,0.0,1.4190175840443735,0.17,1.0435059701823943,-0.2530298,0.1420389,0.03138064,-0.006622206,22.785599,3.999485188931263,25.1152,1.598572,0.5654216,-0.0339496046908128,-0.0662908636887091,0.0872603203896465,0.1789482176091626,17.0296879,3.99848276718663,25.1152,0.17,0,21.71,25.1152,-0.2530298,0.1420389,1.64,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.3023200661803728,-1.1662042991468022,1.3058504302641136,2.3601966155327796,0.7287799571594495,1.0727619359079736,-0.2420847461930318,-6.114328432772392,1.2663974260571798,,,,,,,,,"(1671518848, 238)",203.1594489852735,238,-0.9283923200399258,,,826.7219776759486,-22.88201148271623,,,204.03699520956957,194.52628343293284,187.69827394314967,208.1869329956134,199.52895250918797,197.67840595383723,192.99207992706312,185.39873667444064,183.8688659386037,188.23423489575688,193.9921899631491,196.26085260661029,193.91863366616985,1.064610467984921,-0.1211502057185872
162,162,162,162,0.0487495641225871,-0.061902589475632,0.0,-0.0562488249619575,-0.1795824785174374,2.269747028056853,0.0191272061941021,-0.0250052248559115,0.0,0.8099132458197918,1.28,0.3516430638477058,-0.1734382,-0.1538978,-0.059788536,-0.001966412,26.033186,3.997800179505846,25.1152,2.7566428,0.95758563,0.0487495641225871,-0.061902589475632,-0.0447531390234097,-0.142880844758889,22.1134739,3.999753585282468,25.1152,1.28,0,23.21,25.1152,-0.1734382,-0.1538978,2.78,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.2404797731311662,-0.8870805037667874,-0.4522864683545266,2.6575248629389763,1.1190297580378965,0.6723576053649029,0.0998016019512152,-3.83346101872331,0.8855546539107785,,,,,,,,,"(1671518848, 239)",292.1747459671453,239,-0.39323339606572805,,,11036.249235746605,-111.21860752212707,,,300.0077724184415,242.7264448185519,207.4878647845066,336.40368920212364,273.25776851697185,243.20525333281225,228.5875460958493,221.27580752678224,211.4369494702759,200.56911845951996,191.54314600741057,185.4356920076562,182.4807755277413,0.9151517506175454,-0.0910151879783903
163,163,163,163,-0.0360183998805049,0.0193353989312491,0.0,-0.087635990541865,-0.1048824242221625,1.847093941609833,0.0573398192808305,-0.0290844631202054,0.0,0.586804392522928,0.518,0.3412598952204499,0.09289734,-0.06132954,0.070601806,0.13062812,24.324608,4.0008850691840125,25.1152,2.9888155,0.8681296,-0.0360183998805049,0.0193353989312491,-0.0868669921153432,-0.1039620897945154,20.8055325,3.99949269175255,25.1152,0.518,0,24.29,25.1152,0.09289734,-0.06132954,3.07,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.1520726811814671,0.7652243383985593,-0.1433479299344375,5.764350430454292,1.6571931533457982,-0.2718148870424199,0.3204804430089072,-1.1197980070573634,0.5386727578340911,,,,,,,,,"(1671518848, 241)",146.91261743085306,241,-0.1991925961605455,,,2809.4149221556268,-16.676181112298153,,,147.18459735109235,146.0783336762863,142.78493673711924,147.982430175031,147.07029846574693,144.78659201690624,146.52660830111475,147.1542221385982,143.8306621799982,140.40590577349505,138.98716358691118,139.93844823212788,142.74230820966173,1.0641309667225651,0.0117567601934193
164,164,164,164,0.0062365543708845,0.0003930956428975,0.0,-0.0087788036116997,-0.0125719302316588,2.2332994067482663,-0.0147078433918361,-0.0265094229705235,0.0,1.3961331304202775,0.168,0.5756293047165549,0.08527569,-0.1805344,-0.14430726,0.09008217,22.849323,3.999491105759496,25.1152,1.3054167,0.8793122,0.0062365543708845,0.0003930956428975,-0.0078948078857694,-0.0113059795300542,16.9827251,4.001674772935592,25.1152,0.168,0,22.63,25.1152,0.08527569,-0.1805344,1.27,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.1974384553236993,0.6969950656236735,-1.4363393996207845,6.804659609036397,1.3428858781727953,-0.4395030885333847,1.1823936081668012,-6.9665530708247685,1.015167608612644,,,,,,,,,"(1671518848, 243)",260.5777521646398,243,-0.5644387227460521,,,836.6712966626552,-11.869120026501774,,,267.32753582202633,217.88609433044456,185.7364155038227,297.8241217818282,243.6560544139965,217.346283783695,206.5793762806145,199.07780763914312,188.32057288736905,178.4661503397177,171.7000161538643,168.28198310106168,167.75087782203798,0.897499894871432,0.040993787637558
165,165,165,165,0.0117902457655042,-0.0166870142068148,0.0,0.1018768291859689,0.2490771992014564,1.9666862286378488,0.0308391925963092,-0.0515771440387633,0.0,0.8837295892423919,0.34,0.7960668398410398,-0.6512306,0.07201493,-0.01705957,0.41814825,21.420992,4.001310210649029,25.1152,1.2318428,0.6979866,0.0117902457655042,-0.0166870142068148,0.1096577586237254,0.2681006820387833,19.050005,4.000149918336949,25.1152,0.34,0,21.29,25.1152,-0.6512306,0.07201493,1.23,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.6689280057118804,-1.527670098893606,0.6110773695322974,1.0665388084802403,0.5862195579333433,0.1348206952050164,-0.0061325844474069,-0.158929565199446,0.7685573906416892,,,,,,,,,"(1671518848, 244)",196.56987237544564,244,-1.2480242789721054,,,2059.861339791214,-77.49357218399825,,,198.30763347371104,184.19900177992565,171.37214576592302,205.91931096419333,191.86597993696896,184.739340979936,183.3359121851203,176.30683684638385,169.61096662659344,167.3915383262374,169.36277422722327,173.50140872587312,176.75836179776283,1.07644591798965,0.052247433433248
166,166,166,166,-0.0051320915511137,-0.0113655181842912,0.0,0.1400659832576014,-0.0581593373571207,1.985847013765408,0.0060887056164548,0.0314661504787057,0.0,0.6238332723874928,1.522,0.4923923225240251,0.004870356,-0.2014599,-0.17037764,0.075632125,24.289482,3.999015449393939,25.1152,2.7885017,0.46422365,-0.0051320915511137,-0.0113655181842912,0.116863433630414,-0.0485249858898476,22.6929474,3.998996159843444,25.1152,1.522,0,20.61,25.1152,0.004870356,-0.2014599,2.83,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.1903573559253995,-0.1160952178876574,-0.8475192357178495,3.1068603179484855,1.115064149831002,-0.1738113483898232,0.3936944988280579,-1.7222122325435243,0.5851111146805932,,,,,,,,,"(1671518848, 245)",237.15203192309215,245,-0.2522331597518357,,,15549.973800654347,-109.17172186672828,,,238.85501135050288,221.1974232233717,213.2628811863685,247.21326470478752,230.18187707744173,223.7451805337007,213.16434833346844,209.20434423437104,213.2212227750659,216.8744847279441,214.13314079738197,206.55985026769983,198.08207326198905,0.9939530559397068,-0.1228602469533304
167,167,167,167,0.0076625879868702,0.0347271508364034,0.0,0.1621635494758435,-0.0232722156601664,1.9269241403125448,0.0365587872377512,-0.0072854320170072,0.0,0.5938842735484761,0.894,0.4781746214345785,-0.08769503,0.06872479,0.07894808,0.051938564,23.633635,3.99903975694816,25.1152,1.7880316,1.7507586,0.0076625879868702,0.0347271508364034,0.1482700256471181,-0.0212783453738606,21.4881573,4.00011211644608,25.1152,0.894,0,23.85,25.1152,-0.08769503,0.06872479,1.75,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.1012369239794848,-0.4840833914519894,0.5153184953116334,10.341564823917864,1.278607323844755,0.4600790826403335,-0.0522283706801112,-2.968693931431089,1.1726151358586412,,,,,,,,,"(1671518848, 246)",215.4441616765936,246,-0.12162121629584605,,,8107.677524545639,-28.618270334368457,,,216.8805144942916,208.55194419736307,202.9266919098956,222.4422625116071,214.4248403258811,211.06253766951912,208.07461550922284,203.5018622895471,201.7146203567766,202.40352645262712,203.54145696466887,203.39029552020943,201.51267152185528,1.036394567795309,-0.0237468988897561
168,168,168,168,-0.0465689402176941,0.0028527797545233,0.0,0.1341880853961432,-0.0382741149485763,1.7688980907187366,0.0160426857264468,0.0909534439042088,0.0,1.0999674214280797,0.742,0.6524108710594492,-0.2506956,0.4335113,-0.0126208365,-0.00602252,24.346441,4.000232633315064,25.1152,2.338845,0.7255148,-0.0465689402176941,0.0028527797545233,0.1481695079966635,-0.0422619993734652,20.6442375,3.999074470590684,25.1152,0.742,0,21.75,25.1152,-0.2506956,0.4335113,2.37,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.4765862506345572,-0.0994836427118117,1.6786854927217416,3.6733131779893218,1.0587685245054352,0.1584250515187958,-0.2703433066180818,-1.0096783012926125,0.8035572466405677,,,,,,,,,"(1671518848, 247)",208.25414839612853,247,-1.0231108143835428,,,4919.33640758335,-159.25334571164584,,,207.42298863961756,212.05043744296884,210.7539370911988,204.339629735476,209.2288790238742,211.0653416745567,216.2772025852433,213.3491507521661,208.6340648433361,208.12594911740587,212.3901480405219,219.6836037254996,226.53099529844212,1.129917987576618,0.0560890386009043
169,169,169,169,0.0211882771896744,0.0348747535852331,0.0,-0.0895281077796592,0.1973526311569216,2.190846416318837,0.0015968345296628,-0.0374537150332577,0.0,1.4315171935469648,0.634,0.7992676806945969,-0.2155548,0.7402373,-0.15676221,0.06427217,23.341703,3.998984268865049,25.1152,2.5784621,0.841537,0.0211882771896744,0.0348747535852331,-0.0893761384082658,0.1970176351870128,20.0005531,4.001057118502802,25.1152,0.634,0,21.07,25.1152,-0.2155548,0.7402373,2.46,0.04,500,1e-10,6.6000000000000005,-1.4406596515686882e-16,-2.338462043125986e-16,planck18,1,PIXEL,,1.5,1400.0,25.1152,1,0.04,3.0,21.9,0.04,1,0.04,,2,0.7440319929156006,-1.085940808727382,1.873965551188992,2.287602147386417,1.242420349955862,0.0386049369688601,-0.7973329482150838,-0.9192226239514548,1.2029317398161072,,,,,,,,,"(1671518848, 249)",281.7845179924017,249,-2.2642525656371033,,,3789.6578358441598,-199.23794819022527,,,288.51565912115797,242.05587357328577,210.11553558826515,316.7788387743614,266.7336657810725,241.4428660013576,232.07658590053953,224.0714755045679,212.29436036050313,202.24473006385955,196.03522454872427,193.71619031253493,194.41741176550596,0.8291531358076822,-0.0459864107873797
